"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=1355111385119093",,"2023-12-15T15:31:06.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzEzNTUxMTEzODUxMTkwOTM=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMTM1NTExMTM4NTExOTA5Mw==","4","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0hTAygCBxcGEN9zwcKYLJpx4ynUM7WUy2g36FshgrXQXrpYysDqQQnR6TU13g7N4pl","Silvana Marzillo","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/400447044_2642385105914837_2541695772959953510_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tLx50EkfaV4Ab4cJrmE&_nc_ht=scontent-mia3-1.xx&oh=00_AfCzK2fDnEI-XCXeEQpj3yEUeWjple9K1nP6GNXgIB1e2Q&oe=66218248",,"Furbetta furbettina."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=284693907436472",,"2023-12-15T16:05:00.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzI4NDY5MzkwNzQzNjQ3Mg==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMjg0NjkzOTA3NDM2NDcy","2","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid023SDhP7C5PnuvcSX5KeBz2N1e1w98MFWu64TauNZX5USPoGyQBp4Txerj35kXka14l","Alberto Gravanati","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/415026210_7264961996858752_3512126306370738473_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=D4liP80vi50Ab4cS03v&_nc_ht=scontent-mia3-1.xx&oh=00_AfBcjGZjETJnB5R1yNgmUVO_6GtUZ5XP6gPTRc59JqEldw&oe=66217328",,"Chiara Ferragni ✊✊💵💵💵💵💵💵"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=369267878965963",,"2023-12-15T10:32:40.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzM2OTI2Nzg3ODk2NTk2Mw==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzY5MjY3ODc4OTY1OTYz","6","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02vPzURYjTZG8WQyd3fHbWtuWJHJmoVhyD99L5L2M86wTWmnZtgYZZDC5zQbvGnq1ml","Giancarlo Nicorelli","https://scontent-mia3-2.xx.fbcdn.net/v/t1.18169-1/22281672_882582521893031_5766829390050542526_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fwv_LBPi_a0Ab7E9XFS&_nc_ht=scontent-mia3-2.xx&oh=00_AfCZgB9zxSn4GKqJ55hiLNPTj8NjQ1hRCkQCUR3TsLVE3w&oe=6643252F","https://www.facebook.com/giancarlo.nicorelli","Commentare i ferragnez...é come portare le carrube agli asini!"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=1274148426613054","1","2023-12-15T09:10:24.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzEyNzQxNDg0MjY2MTMwNTQ=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMTI3NDE0ODQyNjYxMzA1NA==","21","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0Zypx9F3LgGT1XtuAH6RGH4bu7H3c3pGaCsUqfcibyFtguTsMHCreDwiyKLRwFv8tl","Vittorio E Mariuccia Schinetti","https://scontent-mia3-1.xx.fbcdn.net/v/t1.18169-1/217430_101372389951273_6357933_n.jpg?stp=c55.33.414.414a_cp0_dst-jpg_s32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dlunKutJQ5gAb5NU8t-&_nc_ht=scontent-mia3-1.xx&oh=00_AfAB1EdpwY9GzY5dxiev64byQzx9lfzVWN450rbuHPZ4wA&oe=6642FF1A","https://www.facebook.com/vittorioemariuccia.schinetti","eppure c'è gente che crede a questi signori ."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=6308829985883279","1","2023-12-15T12:06:47.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzYzMDg4Mjk5ODU4ODMyNzk=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNjMwODgyOTk4NTg4MzI3OQ==","3","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0fwNHuFPACZq7UmcLQ7RpbztYogR7UPpyVKXm9SwRzBnLGhtrzRUvLyiKNgF4hweZl","Guglielmo Salvador","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/41454962_10160936571790296_7447328430607040512_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CZSjePrr6nEAb7k1B-J&_nc_ht=scontent-mia3-1.xx&oh=00_AfBH6q2Nem1etbeFMPzxzRai3Gx6ETmzfl5A-IOv2dy2rA&oe=6642FE05",,"Tanti auguri di natale"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=734140348710564",,"2023-12-15T14:37:22.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzczNDE0MDM0ODcxMDU2NA==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNzM0MTQwMzQ4NzEwNTY0","7","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02ed8zfoKQbyTWieXGe2uhQXNBbZpxzwNpWUWmKG2yeDo4PLuPbD5m4pqaw3zS5zUjl","Marisa Pizzato","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/68545478_184144625930647_7237803811190865920_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-D1YHyq6MlQAb5oIO_x&_nc_ht=scontent-mia3-2.xx&oh=00_AfCltUO1H3HcVKl03XGic8UVlderSLkTSle1yhwR7rNeAg&oe=664308A4","https://www.facebook.com/marisa.pizzato.9","Santa Chiara!"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=807266471159893",,"2023-12-15T14:52:31.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzgwNzI2NjQ3MTE1OTg5Mw==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfODA3MjY2NDcxMTU5ODkz","0","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02hM4ECrfX2aQTsgqFWbmXVVYHt3Wzt29rq7B384984Sysq9ZcRLeJWbEDhBpNFnzql","Antonio Michele Di Paolo","https://scontent-mia3-2.xx.fbcdn.net/v/t31.18172-1/10633602_10205408388507937_7194776903675995359_o.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=B1-lIlL0NncAb5LpwPd&_nc_ht=scontent-mia3-2.xx&oh=00_AfDFvfVJhNITgjywi5C7cYWxqGkdSdHxv-REwAwIBD-18Q&oe=6642FDE3","https://www.facebook.com/antonio.di.paolo.it","Si vede dalla faccia..."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=284376377442996",,"2023-12-15T09:31:28.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzI4NDM3NjM3NzQ0Mjk5Ng==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMjg0Mzc2Mzc3NDQyOTk2","11","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02bn1gS8X553sDMN6LYQZRgSEvpEAVhnmAcSZaQKCJXN3kVJhxTkcbhfBrGxF6xHBhl","Filippo Petraroli","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/311157526_10225567000873178_5868067191649895759_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=G6KLBb1ewp8Ab6SdnUz&_nc_ht=scontent-mia3-1.xx&oh=00_AfDAJu3-g37R5jeBRmPzmHVyH4n6a9IxuRwhwR0H87ePwg&oe=66217B12","https://www.facebook.com/filippo.petraroli","Il Mondo del Nulla"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=1753172895202690",,"2023-12-15T20:34:19.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzE3NTMxNzI4OTUyMDI2OTA=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMTc1MzE3Mjg5NTIwMjY5MA==","0","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0WBYsbE6pKML9P9XJ78BpubSH59BeAJ21GpmkJUmwJRzmyPSVznamhG2t1mgBg1zwl","Francesco Moretti","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/266259478_2275642712578945_7722823057024446642_n.jpg?stp=c0.5.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xgV09gH10wcAb4OZABO&_nc_ht=scontent-mia3-2.xx&oh=00_AfB0qzCsvyy5DJGtpnGaJzaZPfg3gOoRyzI_uab5C9xvfw&oe=6621567A",,"Godo!"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=331120163043887","3","2023-12-15T09:23:26.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzMzMTEyMDE2MzA0Mzg4Nw==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzMxMTIwMTYzMDQzODg3","39","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0g2iffBN7gy19spUrC1A8q9d1SksvNbRDKtEAh3HZ1qnoimgB97TDTMxmreuixY9Cl","Gaetano Cesarò","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/279247239_10220616272053109_1310335807555452736_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=levrJ_ekDcIAb6KXswc&_nc_ht=scontent-mia3-2.xx&oh=00_AfBbttTMIohejX-WgcKM0S1vIQrMrSZoUV6ZR-OlCkeBxw&oe=66217F85","https://www.facebook.com/gaetano.cesaro","Ora non sarebbe male se la conseguente sanzione fosse data pure in beneficenza..."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=801073948452349",,"2023-12-15T12:27:52.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzgwMTA3Mzk0ODQ1MjM0OQ==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfODAxMDczOTQ4NDUyMzQ5","4","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0231DC9vznduY8SjeGEjUwWDwp3Z5TVkNHfBToW4kkhFenUL2tSKuREioVho584topl","Claudio Dal Col","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/422123460_10233480692226209_7194233042456659557_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0dzrO1JSYg8Ab4AGZKI&_nc_ht=scontent-mia3-1.xx&oh=00_AfBzmSKluP4otLIgvLSGv4Y7S3wpIaGTNOcEOjQ6WsZ5eA&oe=66215CFC",,"Facile fare la beneficenza coi soldi degli altri"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=381442584403979","2","2023-12-15T12:09:06.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzM4MTQ0MjU4NDQwMzk3OQ==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzgxNDQyNTg0NDAzOTc5","3","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02SaJWfh8U8NeAFyGRhedFUU93q2LEH41sTQsUJoXijEQdWkyqcKm7NRxHkDjpYSHMl","Giuseppa Sollima","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/196688011_4321739577860982_2252060557204881435_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=f7F9l-OeHWgAb7Ex51a&_nc_ht=scontent-mia3-1.xx&oh=00_AfCKVgeayGgSDBC1hbKje7q2SCHjaV3TQl-_TnKvl8lbaA&oe=6642F9C6","https://www.facebook.com/giuseppa.sollima","Sarebbe ora che la ferragni  pagasse!!!"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=727635215593510",,"2023-12-15T13:42:50.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzcyNzYzNTIxNTU5MzUxMA==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNzI3NjM1MjE1NTkzNTEw","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0FJ8o8wAcdGtUa8ME2jryTVeqY8DFFvx7ySjiCzTBXUyVgPTxknki2CJsXFGmU5Ail","Daniela Cavasin","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/347595452_6405817982786644_6162241448524986633_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UUAmGNA3OqkAb4eIkC7&_nc_ht=scontent-mia3-1.xx&oh=00_AfDEUuiUNQETKGuUBs2s6UvseH05OfSrutKXaShWN7rJHg&oe=6621718F","https://www.facebook.com/daniela.cavasin.7","Chiara ! Datti una CALMATA!!! ✋🏼"
