,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,touch_albania,,2311559768,"2024-03-08 19:29:28",0,"Cosa... dai non  permeti che  il male si fa parte di te e del tua famiglia .. tante persone vedono sul stessa  nel tu.@chiaraferragni .Felice  8 marzo",18279940342167138,https://www.instagram.com/touch_albania/,https://www.instagram.com/p/C4FjpmsoZCv/c/18279940342167138
2,,mamas_fit_mit_roxy,,24271721108,"2024-03-08 20:05:48",0,Top💓💓💓,17988444773437943,https://www.instagram.com/mamas_fit_mit_roxy/,https://www.instagram.com/p/C4FjpmsoZCv/c/17988444773437943
3,,veronica.echave,,3621171985,"2024-03-08 20:30:00",0,❤️,18256587817229542,https://www.instagram.com/veronica.echave/,https://www.instagram.com/p/C4FjpmsoZCv/c/18256587817229542
4,,ely_super_canalis,,55359742495,"2024-03-08 20:32:52",0,❤❤❤,17845378422162461,https://www.instagram.com/ely_super_canalis/,https://www.instagram.com/p/C4FjpmsoZCv/c/17845378422162461
5,,jessica_alof,,3554673842,"2024-03-08 20:41:18",0,❤,18062793094519850,https://www.instagram.com/jessica_alof/,https://www.instagram.com/p/C4FjpmsoZCv/c/18062793094519850
6,,ranzy72,,1453074590,"2024-03-08 20:45:23",0,"Brava.... Bravi...",18045143080722413,https://www.instagram.com/ranzy72/,https://www.instagram.com/p/C4FjpmsoZCv/c/18045143080722413
7,,everseensa,,5656911690,"2024-03-08 20:51:40",0,❤❤,18018338689945340,https://www.instagram.com/everseensa/,https://www.instagram.com/p/C4FjpmsoZCv/c/18018338689945340
8,,samy1_979,,54973222691,"2024-03-09 07:56:07",0,"Ok noi abbiamo frainteso,ma cerca di ricompattare la tua famiglia,",18022714703070197,https://www.instagram.com/samy1_979/,https://www.instagram.com/p/C4FjpmsoZCv/c/18022714703070197
9,,samy1_979,,54973222691,"2024-03-09 07:59:21",0,"Ho paura che anche il divorzio ,non finto,sia arrivato al momento giusto x lei...Fede mi dispiace ma tra qualche tempo starai meglio,ma si può vivere H24 sempre in presenza di mamma e sorelle",18007067945126632,https://www.instagram.com/samy1_979/,https://www.instagram.com/p/C4FjpmsoZCv/c/18007067945126632
10,,samy1_979,,54973222691,"2024-03-09 08:00:08",0,"@u2lifestyle e quelli più belli fissati😂😂😂😂😂",18042928066661534,https://www.instagram.com/samy1_979/,https://www.instagram.com/p/C4FjpmsoZCv/c/18042928066661534
11,,marcobrock74,,1462085752,"2024-03-09 08:01:41",0,"@nadiascudellari no, sono un cervo",18019950100907939,https://www.instagram.com/marcobrock74/,https://www.instagram.com/p/C4FjpmsoZCv/c/18019950100907939
12,,lalla.7cinque,,4022738887,"2024-03-09 08:02:29",0,"Intervista elementare.",18099903637391236,https://www.instagram.com/lalla.7cinque/,https://www.instagram.com/p/C4FjpmsoZCv/c/18099903637391236
13,,anto_silvia,,506510089,"2024-03-09 08:33:41",0,"@robertadifederico7 vengo",18057672070539887,https://www.instagram.com/anto_silvia/,https://www.instagram.com/p/C4FjpmsoZCv/c/18057672070539887
14,,davalosjulie,,6763052694,"2024-03-09 09:30:21",0,❤️❤️❤️,17909362130834709,https://www.instagram.com/davalosjulie/,https://www.instagram.com/p/C4FjpmsoZCv/c/17909362130834709
15,,giorgio9317,,7662095738,"2024-03-09 09:34:54",0,"Coraggiosa? Non hai di certo fatto una bella figura con i tuoi silenzi imbarazzati. Potevate anche evitarvela. Non sei più chi credevamo che fossi.",18075854746474726,https://www.instagram.com/giorgio9317/,https://www.instagram.com/p/C4FjpmsoZCv/c/18075854746474726
16,,luca76.ln,,2338705763,"2024-03-09 09:59:37",0,"Sempre al tuo fianco chiara ❤️❤️❤️❤️. Non sarai mai sola",17910678575828110,https://www.instagram.com/luca76.ln/,https://www.instagram.com/p/C4FjpmsoZCv/c/17910678575828110
17,,tbrl98,,31122054027,"2024-03-09 11:22:29",0,"Anche io,  la penso così educati modi gentili",17913442490913106,https://www.instagram.com/tbrl98/,https://www.instagram.com/p/C4FjpmsoZCv/c/17913442490913106
18,,mahsa.tzd2,,8644668869,"2024-03-09 12:25:21",0,@gearsfactory,18258980905239999,https://www.instagram.com/mahsa.tzd2/,https://www.instagram.com/p/C4FjpmsoZCv/c/18258980905239999
19,,yeney.dfarinas,,11460393740,"2024-03-09 12:45:09",0,👏,18428912746059296,https://www.instagram.com/yeney.dfarinas/,https://www.instagram.com/p/C4FjpmsoZCv/c/18428912746059296
