,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,bia30.07,,2920518,"2023-10-31 10:25:36",0,"@fradeg1 non finisce..ma con i follower che ha di sicuro fa una sua piccola parte ,visto che i media non ne parlano correttamente di quello che sta succedendo..!la condivisione porca miseria la condivisione,non finisce la guerra ma qualcosa cambia …e come se vedi uno picchiare per strada e te ne freghi perché tanto tu non puoi fare nulla ?!nooo avvisi qualcuno fai la tua piccola parte in qualche modo…come cavolo bisogna spiegarlo !l’ha sempre detto anche lei “il potere della condivisione “ !che poi di problemi economici nn credo che ne abbia..quindi se per un po’ il suo profilo perde le visualizzazioni non muore di fame!",17865298013983329,https://www.instagram.com/bia30.07/,https://www.instagram.com/p/Cy_iBXhochh/c/17865298013983329
2,,andresmartinez9269,,61787934220,"2023-10-31 11:52:17",0,🥰🥰🥰❤️❤️❤️,17976425174402752,https://www.instagram.com/andresmartinez9269/,https://www.instagram.com/p/Cy_iBXhochh/c/17976425174402752
3,,_eliss_._,,1270190696,"2023-10-31 12:08:29",0,"@ladyel_974 ma che cosa cambierebbe ? Anche se avesse speso due parole a riguardo trovereste comunque qualcosa per criticarla . E poi se per sbaglio in seguito dovesse pubblicare sarebbe il finimondo. Bisognerebbe imparare a farsi un bel pacco di cazzi propri🫶🏻",17978121185562067,https://www.instagram.com/_eliss_._/,https://www.instagram.com/p/Cy_iBXhochh/c/17978121185562067
4,,ter.rya,,41125105504,"2023-10-31 12:34:14",0,"@fradeg1 Lo so,almeno lo spero che la gente sia informata ma c'è anche tanta indifferenza e questo non va bene Non si può vivere in un mondo dorato,escludersi dal mondo normale",17933412809666429,https://www.instagram.com/ter.rya/,https://www.instagram.com/p/Cy_iBXhochh/c/17933412809666429
5,,marie.viola3869,,8231297187,"2023-10-31 12:50:27",0,"Molto bello Firenze 👍",18015286804898688,https://www.instagram.com/marie.viola3869/,https://www.instagram.com/p/Cy_iBXhochh/c/18015286804898688
6,,bl_rachell,,47251722454,"2023-11-03 12:46:18",0,"taci coglione. Tu ora stai chiuso in casa a pregare che finisca la guerra? o vai al lavoro e continui la tua vita? ipocrita del cazzo.",17892739901918496,https://www.instagram.com/bl_rachell/,https://www.instagram.com/p/Cy_iBXhochh/c/17892739901918496
7,,marco.turani72,,6807238674,"2023-11-03 13:24:59",0,"@bl_rachell disgraziato nonché farabutto impestato!... ti mangerei il cervello 🔥",18021169327833416,https://www.instagram.com/marco.turani72/,https://www.instagram.com/p/Cy_iBXhochh/c/18021169327833416
8,,bia30.07,,2920518,"2023-11-03 13:35:54",0,"@bl_rachell nono io ci arrivo ..e rimango umana lei a quanto pare di umano le è rimasto poco visto che pensa solo al lato economico!",18211644805256686,https://www.instagram.com/bia30.07/,https://www.instagram.com/p/Cy_iBXhochh/c/18211644805256686
9,,wissalrida,,274522626,"2023-11-03 14:34:08",0,"@bl_rachell @bl_rachell qui ti sbagli. Io la stimo per essere un’imprenditrice che è riuscita ad essere mamma e dar lavoro alle persone in contemporanea. Ho soltanto chiesto quanto costa un post come fanno tutte le aziende che chiedono una quotazione. Non mi aspettavo tutta questa polemica, oppure la polemica è dovuta al fatto che NON può farlo per altri motivi? Quindi siete già pronti a giustificare che non lo farà MAI? Forse perché ha il contratto Visit Tel Aviv Gerusalemme? E le è impedito di esporsi? Chiunque abbia una coscienza ne parla. Figurati Chiara dall’altro dei suoi 20milioni di Followers. È la prima a parlare del POTERE della condivisione, argomento trattato ad Harvard, dove tra l’altro stanno protestando per il cessate il fuoco. Anche loro cosa c’entrano, sono “solo” studenti? Uno quando è umano lo è. Se invece si tratta di non parlare per un tornaconto personale allora è un’altra questione. Basta essere “Chiari, Chiara” 😄",17885693699950124,https://www.instagram.com/wissalrida/,https://www.instagram.com/p/Cy_iBXhochh/c/17885693699950124
10,,ter.rya,,41125105504,"2023-11-03 17:06:10",0,"@bl_rachell No,mi dispiace l'invidia non fa parte di me,ho tanti difetti ma non quello😊",17984573474311940,https://www.instagram.com/ter.rya/,https://www.instagram.com/p/Cy_iBXhochh/c/17984573474311940
